# ArchitectureIdx, Test-Accuracy, TrainingTime(xEpoch), TrainingTime(total)
8.765000000000000000e+03 1.000000000000000000e+00 1.511405221621195416e+01 3.022810443242384736e+03
8.766000000000000000e+03 5.696666666666666146e+01 1.715377910931904992e+01 3.430755821863818710e+03
8.767000000000000000e+03 6.674000000000000909e+01 1.618638555208842078e+01 3.237277110417676795e+03
8.768000000000000000e+03 7.072499999999999432e+01 2.427108244101206580e+01 4.854216488202412620e+03
8.769000000000000000e+03 4.113666666666666316e+01 1.391780936717987061e+01 2.783561873435974121e+03
8.770000000000000000e+03 6.733500000000000796e+01 1.983057343959808350e+01 3.966114687919616699e+03
8.771000000000000000e+03 6.367999999999999972e+01 2.567498159408569336e+01 5.134996318817138672e+03
8.772000000000000000e+03 6.873000000000000398e+01 1.704048081239064416e+01 3.408096162478137558e+03
8.773000000000000000e+03 6.655500000000000682e+01 2.370713742574055871e+01 4.741427485148114101e+03
8.774000000000000000e+03 6.986500000000000909e+01 1.854443808396657190e+01 3.708887616793324923e+03
8.775000000000000000e+03 6.979500000000000171e+01 2.059435502688090125e+01 4.118871005376168796e+03
8.776000000000000000e+03 6.315500000000000114e+01 1.873668412367502967e+01 3.747336824734995389e+03
8.777000000000000000e+03 6.736499999999999488e+01 1.877542368570963660e+01 3.755084737141916776e+03
8.778000000000000000e+03 5.632333333333333059e+01 1.046642490228017230e+01 2.093284980456029189e+03
8.779000000000000000e+03 6.734499999999999886e+01 1.929663407802581787e+01 3.859326815605163574e+03
8.780000000000000000e+03 6.232999999999999829e+01 1.270077093442280969e+01 2.540154186884562932e+03
8.781000000000000000e+03 6.232666666666667510e+01 1.339223432540893377e+01 2.678446865081786655e+03
8.782000000000000000e+03 5.710500000000000398e+01 1.366024072964986225e+01 2.732048145929975362e+03
8.783000000000000000e+03 6.875499999999999545e+01 1.529866651693979662e+01 3.059733303387953583e+03
8.784000000000000000e+03 6.899500000000000455e+01 2.419799339771270752e+01 4.839598679542541504e+03
8.785000000000000000e+03 6.710999999999999943e+01 2.177709317207336426e+01 4.355418634414672852e+03
8.786000000000000000e+03 6.350000000000000000e+01 2.024653510252634803e+01 4.049307020505257697e+03
8.787000000000000000e+03 6.729499999999998749e+01 1.835709440708160400e+01 3.671418881416320801e+03
8.788000000000000000e+03 6.189499999999999602e+01 1.716508205731709680e+01 3.433016411463428085e+03
8.789000000000000000e+03 6.032500000000000284e+01 1.922828320662180701e+01 3.845656641324350403e+03
8.790000000000000000e+03 1.000000000000000000e+00 1.478770983219146551e+01 2.957541966438293002e+03
8.791000000000000000e+03 6.831499999999999773e+01 2.064600869019826135e+01 4.129201738039663724e+03
8.792000000000000000e+03 1.000000000000000000e+00 9.901162266731262207e+00 1.980232453346252441e+03
8.793000000000000000e+03 6.580500000000000682e+01 1.986275875568389893e+01 3.972551751136779785e+03
8.794000000000000000e+03 6.512500000000000000e+01 1.179464193185170551e+01 2.358928386370339922e+03
8.795000000000000000e+03 6.105000000000000426e+01 1.567346894741058350e+01 3.134693789482116699e+03
8.796000000000000000e+03 6.604333333333333655e+01 2.107535239060719690e+01 4.215070478121449923e+03
8.797000000000000000e+03 6.013499999999999801e+01 1.776977809270222863e+01 3.553955618540455362e+03
8.798000000000000000e+03 6.787000000000000455e+01 2.264899551868438721e+01 4.529799103736877441e+03
8.799000000000000000e+03 4.363999999999999346e+01 1.718727926413218299e+01 3.437455852826427872e+03
8.800000000000000000e+03 4.978000000000000114e+01 1.423454928398132324e+01 2.846909856796264648e+03
8.801000000000000000e+03 6.731999999999999318e+01 1.304484617710113348e+01 2.608969235420226596e+03
8.802000000000000000e+03 6.690999999999999659e+01 2.291301091512044152e+01 4.582602183024092483e+03
8.803000000000000000e+03 6.444499999999999318e+01 1.821739443143208703e+01 3.643478886286427496e+03
8.804000000000000000e+03 6.769333333333334224e+01 1.922051692008972168e+01 3.844103384017944336e+03
8.805000000000000000e+03 6.543500000000000227e+01 1.423949229717254816e+01 2.847898459434509732e+03
8.806000000000000000e+03 6.490000000000000568e+01 2.042539087931315223e+01 4.085078175862618082e+03
8.807000000000000000e+03 6.410666666666666913e+01 1.225922302405039410e+01 2.451844604810079090e+03
8.808000000000000000e+03 6.297999999999999687e+01 1.295080629984537701e+01 2.590161259969073853e+03
8.809000000000000000e+03 6.180000000000000426e+01 1.741289432843526086e+01 3.482578865687061352e+03
8.810000000000000000e+03 5.646999999999999886e+01 1.708187770843505859e+01 3.416375541687011719e+03
8.811000000000000000e+03 4.668333333333333712e+01 1.172880931695302387e+01 2.345761863390603139e+03
8.812000000000000000e+03 6.401000000000000512e+01 1.235329318046569824e+01 2.470658636093139648e+03
8.813000000000000000e+03 6.718500000000000227e+01 2.097964604695637902e+01 4.195929209391286349e+03
8.814000000000000000e+03 6.413500000000000512e+01 1.966458380222320557e+01 3.932916760444641113e+03
8.815000000000000000e+03 4.213999999999999346e+01 1.210194094975789447e+01 2.420388189951578170e+03
8.816000000000000000e+03 6.775666666666666060e+01 1.710707398255665979e+01 3.421414796511340683e+03
8.817000000000000000e+03 6.775499999999999545e+01 1.735668861865997314e+01 3.471337723731994629e+03
8.818000000000000000e+03 6.245000000000000284e+01 1.807968886693318566e+01 3.615937773386647223e+03
8.819000000000000000e+03 6.785999999999999943e+01 2.423366467157999793e+01 4.846732934315998136e+03
8.820000000000000000e+03 5.683333333333333570e+01 1.822921983400980750e+01 3.645843966801951410e+03
8.821000000000000000e+03 6.737999999999999545e+01 1.997766538461049279e+01 3.995533076922110467e+03
8.822000000000000000e+03 6.703999999999999204e+01 2.735135781764984131e+01 5.470271563529968262e+03
8.823000000000000000e+03 6.509333333333331950e+01 1.729770529270172119e+01 3.459541058540344238e+03
8.824000000000000000e+03 6.939500000000001023e+01 1.862052349249522010e+01 3.724104698499033475e+03
8.825000000000000000e+03 6.755000000000001137e+01 2.058871444066365441e+01 4.117742888132742337e+03
8.826000000000000000e+03 6.301999999999999602e+01 1.291943359375000000e+01 2.583886718750000000e+03
8.827000000000000000e+03 7.048999999999999488e+01 2.549860274791717174e+01 5.099720549583434149e+03
8.828000000000000000e+03 6.547999999999998977e+01 1.206622779369354248e+01 2.413245558738708496e+03
8.829000000000000000e+03 4.480499999999999972e+01 1.267901082833608228e+01 2.535802165667216741e+03
8.830000000000000000e+03 5.767499999999999716e+01 2.382671809196472168e+01 4.765343618392944336e+03
8.831000000000000000e+03 6.548499999999999943e+01 1.490975137551625629e+01 2.981950275103256445e+03
8.832000000000000000e+03 6.888499999999999091e+01 1.723621002833048621e+01 3.447242005666088062e+03
8.833000000000000000e+03 6.775000000000000000e+01 1.929458471139271936e+01 3.858916942278554870e+03
8.834000000000000000e+03 6.784499999999999886e+01 2.035785126686096191e+01 4.071570253372192383e+03
8.835000000000000000e+03 6.719666666666665833e+01 1.857277687390645227e+01 3.714555374781300998e+03
8.836000000000000000e+03 6.731999999999999318e+01 1.588270688056945623e+01 3.176541376113891147e+03
8.837000000000000000e+03 6.450000000000000000e+01 2.242193786303202430e+01 4.484387572606398862e+03
8.838000000000000000e+03 6.929999999999999716e+01 2.307627769311269006e+01 4.615255538622542190e+03
8.839000000000000000e+03 5.803499999999999659e+01 1.716915587584177771e+01 3.433831175168346817e+03
8.840000000000000000e+03 6.840999999999999659e+01 2.151183521747589111e+01 4.302367043495178223e+03
8.841000000000000000e+03 6.904999999999999716e+01 1.738270195325215539e+01 3.476540390650440258e+03
8.842000000000000000e+03 6.928000000000000114e+01 1.736788435777028283e+01 3.473576871554065747e+03
8.843000000000000000e+03 6.731499999999999773e+01 2.171043697992960730e+01 4.342087395985913645e+03
8.844000000000000000e+03 5.621500000000000341e+01 1.557908546924591064e+01 3.115817093849182129e+03
8.845000000000000000e+03 7.061999999999999034e+01 1.821494587262471399e+01 3.642989174524952887e+03
8.846000000000000000e+03 6.468999999999999773e+01 2.149858176708221436e+01 4.299716353416442871e+03
8.847000000000000000e+03 7.045000000000000284e+01 2.621161119143167895e+01 5.242322238286339598e+03
8.848000000000000000e+03 7.001500000000000057e+01 2.183173449834187707e+01 4.366346899668383230e+03
8.849000000000000000e+03 6.985333333333333883e+01 2.518315986792246619e+01 5.036631973584494517e+03
8.850000000000000000e+03 6.534000000000000341e+01 1.901269078254699707e+01 3.802538156509399414e+03
8.851000000000000000e+03 6.899000000000000909e+01 2.532517353693644324e+01 5.065034707387289927e+03
8.852000000000000000e+03 6.966000000000001080e+01 2.166241757074991980e+01 4.332483514149975235e+03
8.853000000000000000e+03 7.108500000000000796e+01 2.420639713605244836e+01 4.841279427210491122e+03
8.854000000000000000e+03 6.740000000000000568e+01 1.935305738449096680e+01 3.870611476898193359e+03
8.855000000000000000e+03 7.057499999999998863e+01 1.827421506245930871e+01 3.654843012491871832e+03
8.856000000000000000e+03 4.687999999999999545e+01 1.800411323706309119e+01 3.600822647412608148e+03
8.857000000000000000e+03 6.956333333333333258e+01 1.807282650470733643e+01 3.614565300941467285e+03
8.858000000000000000e+03 6.604333333333333655e+01 2.112631857395172119e+01 4.225263714790344238e+03
8.859000000000000000e+03 6.843333333333332291e+01 2.056574432055155555e+01 4.113148864110298746e+03
8.860000000000000000e+03 7.199666666666666970e+01 2.264288357893626014e+01 4.528576715787246940e+03
8.861000000000000000e+03 6.939000000000000057e+01 2.158802191416422644e+01 4.317604382832836563e+03
8.862000000000000000e+03 6.784999999999999432e+01 2.262232752641041955e+01 4.524465505282089907e+03
8.863000000000000000e+03 4.668999999999999773e+01 1.442273096243540387e+01 2.884546192487076496e+03
8.864000000000000000e+03 5.834333333333333371e+01 1.503760814666747869e+01 3.007521629333495639e+03
8.865000000000000000e+03 5.389000000000000057e+01 1.080751705169677734e+01 2.161503410339355469e+03
8.866000000000000000e+03 5.937666666666666515e+01 1.742133132616678992e+01 3.484266265233348804e+03
8.867000000000000000e+03 6.584499999999999886e+01 1.570581364631652654e+01 3.141162729263305209e+03
8.868000000000000000e+03 6.809499999999999886e+01 1.582032072544097723e+01 3.164064145088195346e+03
8.869000000000000000e+03 6.731000000000000227e+01 1.751442253589630127e+01 3.502884507179260254e+03
8.870000000000000000e+03 5.940999999999999659e+01 1.749617779254913330e+01 3.499235558509826660e+03
8.871000000000000000e+03 6.159000000000000341e+01 2.373220972220103064e+01 4.746441944440203770e+03
8.872000000000000000e+03 6.253499999999999659e+01 1.978899677594502649e+01 3.957799355189017206e+03
8.873000000000000000e+03 6.251999999999999602e+01 9.656267762184143066e+00 1.931253552436828613e+03
8.874000000000000000e+03 6.452500000000000568e+01 2.156333331267039100e+01 4.312666662534069474e+03
8.875000000000000000e+03 6.885500000000000398e+01 2.186894079049428186e+01 4.373788158098864187e+03
8.876000000000000000e+03 6.297499999999999432e+01 1.835276929537455359e+01 3.670553859074900629e+03
8.877000000000000000e+03 7.044499999999999318e+01 2.345768185456593713e+01 4.691536370913190694e+03
8.878000000000000000e+03 6.177333333333333343e+01 1.583329629898071289e+01 3.166659259796142578e+03
8.879000000000000000e+03 5.725000000000000000e+01 1.630523987611134729e+01 3.261047975222277273e+03
8.880000000000000000e+03 6.926999999999999602e+01 2.534077775478363037e+01 5.068155550956726074e+03
8.881000000000000000e+03 5.360500000000000398e+01 1.783205922444661340e+01 3.566411844889332315e+03
8.882000000000000000e+03 6.687000000000000455e+01 2.544938516616821644e+01 5.089877033233643488e+03
8.883000000000000000e+03 6.694499999999999318e+01 2.048079494635264197e+01 4.096158989270516031e+03
8.884000000000000000e+03 7.040000000000000568e+01 1.715094558397928992e+01 3.430189116795849259e+03
8.885000000000000000e+03 6.561499999999999488e+01 1.672545882066090783e+01 3.345091764132189837e+03
8.886000000000000000e+03 6.787999999999999545e+01 1.329934879144032678e+01 2.659869758288068169e+03
8.887000000000000000e+03 1.000000000000000000e+00 1.529362463951110662e+01 3.058724927902221225e+03
8.888000000000000000e+03 6.176000000000000512e+01 1.378440344333648859e+01 2.756880688667297818e+03
8.889000000000000000e+03 6.339666666666666828e+01 1.608906853199005127e+01 3.217813706398010254e+03
8.890000000000000000e+03 6.727500000000000568e+01 1.817855950196583947e+01 3.635711900393177984e+03
8.891000000000000000e+03 7.018999999999999773e+01 3.016637496153513709e+01 6.033274992307038701e+03
8.892000000000000000e+03 6.418333333333333712e+01 1.356079765160878559e+01 2.712159530321759576e+03
8.893000000000000000e+03 5.898333333333334139e+01 1.489022847016652484e+01 2.978045694033310156e+03
8.894000000000000000e+03 6.973999999999999488e+01 2.576244318485260010e+01 5.152488636970520020e+03
8.895000000000000000e+03 6.430500000000000682e+01 1.122437270482381244e+01 2.244874540964759490e+03
8.896000000000000000e+03 6.315500000000000114e+01 1.696400042374928674e+01 3.392800084749866073e+03
8.897000000000000000e+03 6.690000000000000568e+01 2.290197841326395789e+01 4.580395682652787400e+03
8.898000000000000000e+03 5.495999999999999375e+01 8.940281470616659121e+00 1.788056294123327007e+03
8.899000000000000000e+03 3.152333333333332988e+01 1.071993557612101178e+01 2.143987115224207173e+03
8.900000000000000000e+03 6.829999999999999716e+01 2.044235471884409705e+01 4.088470943768807047e+03
8.901000000000000000e+03 6.992500000000001137e+01 2.764469865957896033e+01 5.528939731915798802e+03
8.902000000000000000e+03 6.625000000000000000e+01 1.970160520076751709e+01 3.940321040153503418e+03
8.903000000000000000e+03 4.729333333333332945e+01 9.354633728663126035e+00 1.870926745732630479e+03
8.904000000000000000e+03 6.706999999999999318e+01 2.155898042519887170e+01 4.311796085039783065e+03
8.905000000000000000e+03 6.494999999999998863e+01 1.445431752999623676e+01 2.890863505999251629e+03
8.906000000000000000e+03 1.000000000000000000e+00 1.533573464552561205e+01 3.067146929105116669e+03
8.907000000000000000e+03 6.829999999999999716e+01 2.611713163057963172e+01 5.223426326115929442e+03
8.908000000000000000e+03 6.793666666666666742e+01 1.728670346736907959e+01 3.457340693473815918e+03
8.909000000000000000e+03 4.423499999999999943e+01 1.583321372667948346e+01 3.166642745335890140e+03
8.910000000000000000e+03 6.240500000000000114e+01 2.249240183830261230e+01 4.498480367660522461e+03
8.911000000000000000e+03 4.704500000000000171e+01 1.114687538146972656e+01 2.229375076293945312e+03
8.912000000000000000e+03 5.849500000000000455e+01 1.120397563775380512e+01 2.240795127550758025e+03
8.913000000000000000e+03 6.424500000000000455e+01 1.825308875242869178e+01 3.650617750485728266e+03
8.914000000000000000e+03 4.729500000000000171e+01 1.383586486180623609e+01 2.767172972361250231e+03
8.915000000000000000e+03 6.177333333333333343e+01 1.589381309350331684e+01 3.178762618700670373e+03
8.916000000000000000e+03 6.396499999999999631e+01 1.718543004989624023e+01 3.437086009979248047e+03
8.917000000000000000e+03 6.376000000000000512e+01 1.594832893212636549e+01 3.189665786425279748e+03
8.918000000000000000e+03 6.352000000000000313e+01 1.643415971597035607e+01 3.286831943194079031e+03
8.919000000000000000e+03 6.435500000000000398e+01 2.572010028362274170e+01 5.144020056724548340e+03
8.920000000000000000e+03 6.758500000000000796e+01 2.389647487799326697e+01 4.779294975598651035e+03
8.921000000000000000e+03 5.085500000000000398e+01 1.552365040779113947e+01 3.104730081558227994e+03
8.922000000000000000e+03 6.541000000000001080e+01 1.648309425512949744e+01 3.296618851025892127e+03
8.923000000000000000e+03 6.350666666666666771e+01 1.304487347602844238e+01 2.608974695205688477e+03
8.924000000000000000e+03 6.599500000000000455e+01 2.418743205070495605e+01 4.837486410140991211e+03
8.925000000000000000e+03 6.032000000000000028e+01 1.263588150342305561e+01 2.527176300684611761e+03
8.926000000000000000e+03 6.834000000000000341e+01 2.253130459785461426e+01 4.506260919570922852e+03
8.927000000000000000e+03 1.000000000000000000e+00 1.481646458307901781e+01 2.963292916615798731e+03
8.928000000000000000e+03 5.428000000000000114e+01 1.439018221696217914e+01 2.878036443392440106e+03
8.929000000000000000e+03 6.876999999999999602e+01 2.279960974057515344e+01 4.559921948115035775e+03
8.930000000000000000e+03 6.340500000000000114e+01 1.409103878339131910e+01 2.818207756678267287e+03
8.931000000000000000e+03 6.700333333333333030e+01 1.820257039864857873e+01 3.640514079729725836e+03
8.932000000000000000e+03 4.098499999999999943e+01 1.719954593976338586e+01 3.439909187952685897e+03
8.933000000000000000e+03 6.642499999999999716e+01 1.596946342786153217e+01 3.193892685572313439e+03
8.934000000000000000e+03 6.802000000000001023e+01 2.409022065003712854e+01 4.818044130007427157e+03
8.935000000000000000e+03 6.351500000000000057e+01 1.717870791753133020e+01 3.435741583506274765e+03
8.936000000000000000e+03 6.751500000000000057e+01 1.819452885786692420e+01 3.638905771573374750e+03
8.937000000000000000e+03 5.934000000000000341e+01 1.828481066226959229e+01 3.656962132453918457e+03
8.938000000000000000e+03 6.710999999999999943e+01 2.357296375433604041e+01 4.714592750867205723e+03
8.939000000000000000e+03 6.569499999999999318e+01 1.884238791465759277e+01 3.768477582931518555e+03
8.940000000000000000e+03 6.535333333333332462e+01 1.890663019816080848e+01 3.781326039632150696e+03
8.941000000000000000e+03 6.417499999999999716e+01 1.981655339399973670e+01 3.963310678799935431e+03
8.942000000000000000e+03 6.735499999999998977e+01 1.595316898822784424e+01 3.190633797645568848e+03
8.943000000000000000e+03 4.669333333333333513e+01 7.134239117304484346e+00 1.426847823460899008e+03
8.944000000000000000e+03 6.714000000000000057e+01 1.272724719842275043e+01 2.545449439684551180e+03
8.945000000000000000e+03 6.762000000000000455e+01 2.346998826662699500e+01 4.693997653325395731e+03
8.946000000000000000e+03 7.004500000000000171e+01 2.366744387149810791e+01 4.733488774299621582e+03
8.947000000000000000e+03 4.685999999999999943e+01 1.696953896681467810e+01 3.393907793362926895e+03
8.948000000000000000e+03 6.537500000000000000e+01 1.235358289877573412e+01 2.470716579755146995e+03
8.949000000000000000e+03 6.686999999999999034e+01 1.239897016684214215e+01 2.479794033368428245e+03
8.950000000000000000e+03 6.490500000000000114e+01 1.640939668814341346e+01 3.281879337628674875e+03
8.951000000000000000e+03 5.725666666666666060e+01 1.376193364461263080e+01 2.752386728922529528e+03
8.952000000000000000e+03 6.426500000000000057e+01 1.405174040794372559e+01 2.810348081588745117e+03
8.953000000000000000e+03 5.010999999999999943e+01 8.794116497039794922e+00 1.758823299407958984e+03
8.954000000000000000e+03 5.835999999999999943e+01 7.601640661557515166e+00 1.520328132311500212e+03
8.955000000000000000e+03 6.700333333333333030e+01 1.014758412043253522e+01 2.029516824086513225e+03
8.956000000000000000e+03 5.943500000000000227e+01 1.753020854791005334e+01 3.506041709582019848e+03
8.957000000000000000e+03 6.103999999999999915e+01 1.554141028722127338e+01 3.108282057444260772e+03
8.958000000000000000e+03 1.000000000000000000e+00 1.299319994449615301e+01 2.598639988899230502e+03
8.959000000000000000e+03 6.366500000000000625e+01 1.768418478965759277e+01 3.536836957931518555e+03
8.960000000000000000e+03 6.752500000000000568e+01 1.556312863032023053e+01 3.112625726064040009e+03
8.961000000000000000e+03 6.918500000000000227e+01 1.698505826791127404e+01 3.397011653582263534e+03
8.962000000000000000e+03 6.169666666666666544e+01 1.232676609357198139e+01 2.465353218714396007e+03
8.963000000000000000e+03 5.702499999999999858e+01 2.219042078653971473e+01 4.438084157307936039e+03
8.964000000000000000e+03 6.417000000000000171e+01 1.230589083830515484e+01 2.461178167661031239e+03
8.965000000000000000e+03 6.361000000000000654e+01 1.611150785287221154e+01 3.222301570574449670e+03
8.966000000000000000e+03 6.337999999999999545e+01 1.600415023167927941e+01 3.200830046335863244e+03
8.967000000000000000e+03 6.690999999999999659e+01 2.322382013003031531e+01 4.644764026006058884e+03
8.968000000000000000e+03 6.777500000000000568e+01 1.783623882134755334e+01 3.567247764269520303e+03
8.969000000000000000e+03 5.962500000000000000e+01 2.002414854367573938e+01 4.004829708735159784e+03
8.970000000000000000e+03 6.214333333333333798e+01 1.806300413608551025e+01 3.612600827217102051e+03
8.971000000000000000e+03 6.388333333333333286e+01 2.067634665966033936e+01 4.135269331932067871e+03
8.972000000000000000e+03 5.829333333333332945e+01 1.531100312868754010e+01 3.062200625737501923e+03
8.973000000000000000e+03 6.948999999999999488e+01 2.216122635205586633e+01 4.432245270411180172e+03
8.974000000000000000e+03 5.725666666666666060e+01 1.985699621836344519e+01 3.971399243672677130e+03
8.975000000000000000e+03 5.359666666666667112e+01 1.615644315878550330e+01 3.231288631757093299e+03
8.976000000000000000e+03 6.860999999999999943e+01 1.923970409234364709e+01 3.847940818468740417e+03
8.977000000000000000e+03 5.601333333333334252e+01 1.910482454299926758e+01 3.820964908599853516e+03
8.978000000000000000e+03 5.229333333333332945e+01 1.628734405835469445e+01 3.257468811670946252e+03
8.979000000000000000e+03 6.708333333333332860e+01 1.838109711805979529e+01 3.676219423611948969e+03
8.980000000000000000e+03 6.601000000000000512e+01 1.884589842955271521e+01 3.769179685910532044e+03
8.981000000000000000e+03 1.001666666666666750e+01 1.447849261760711492e+01 2.895698523521422885e+03
8.982000000000000000e+03 6.768666666666666742e+01 2.521458113193511608e+01 5.042916226387023016e+03
8.983000000000000000e+03 6.692333333333333201e+01 2.527802348136901855e+01 5.055604696273803711e+03
8.984000000000000000e+03 6.112000000000000455e+01 1.868519783020019531e+01 3.737039566040039062e+03
8.985000000000000000e+03 6.931333333333333258e+01 1.915515732765197754e+01 3.831031465530395508e+03
8.986000000000000000e+03 6.120000000000000995e+01 1.369528722763061346e+01 2.739057445526122592e+03
8.987000000000000000e+03 6.780666666666667197e+01 1.474677201112111469e+01 2.949354402224228124e+03
8.988000000000000000e+03 6.225333333333333030e+01 1.613316889603932580e+01 3.226633779207872522e+03
8.989000000000000000e+03 6.732333333333333769e+01 2.011459684371948242e+01 4.022919368743896484e+03
8.990000000000000000e+03 6.444333333333334224e+01 1.906389649709065637e+01 3.812779299418142273e+03
8.991000000000000000e+03 6.396999999999999886e+01 1.482576755682627301e+01 2.965153511365249415e+03
8.992000000000000000e+03 6.881000000000000227e+01 2.539609913031260291e+01 5.079219826062521861e+03
8.993000000000000000e+03 6.920333333333333314e+01 2.830926851431529201e+01 5.661853702863064427e+03
8.994000000000000000e+03 5.075666666666666771e+01 1.230701673030853449e+01 2.461403346061706998e+03
8.995000000000000000e+03 6.668333333333333712e+01 1.748397890726725379e+01 3.496795781453441577e+03
8.996000000000000000e+03 6.563666666666667027e+01 1.717069860299428186e+01 3.434139720598865097e+03
8.997000000000000000e+03 6.156999999999999318e+01 1.473436474800109863e+01 2.946872949600219727e+03
8.998000000000000000e+03 4.468333333333333712e+01 1.392973915735880475e+01 2.785947831471757581e+03
8.999000000000000000e+03 6.745666666666666345e+01 1.737406571706135949e+01 3.474813143412281079e+03
9.000000000000000000e+03 6.786333333333332973e+01 2.608435142040252330e+01 5.216870284080504462e+03
9.001000000000000000e+03 6.744999999999998863e+01 2.305215052763621131e+01 4.610430105527238084e+03
9.002000000000000000e+03 6.787333333333333485e+01 1.742232306798299035e+01 3.484464613596607251e+03
9.003000000000000000e+03 6.502666666666667084e+01 2.389914774894714355e+01 4.779829549789428711e+03
9.004000000000000000e+03 6.833333333333332860e+01 1.861411933104197303e+01 3.722823866208384061e+03
9.005000000000000000e+03 4.469333333333333513e+01 9.357225179672241211e+00 1.871445035934448242e+03
9.006000000000000000e+03 5.035333333333333172e+01 1.762047080198923865e+01 3.524094160397838550e+03
9.007000000000000000e+03 6.713666666666665606e+01 2.026759441693623742e+01 4.053518883387259393e+03
9.008000000000000000e+03 6.313333333333333286e+01 1.137507947285970111e+01 2.275015894571937679e+03
9.009000000000000000e+03 6.708666666666667311e+01 1.898699076970418176e+01 3.797398153940847351e+03
9.010000000000000000e+03 6.631333333333333258e+01 1.477179833253224750e+01 2.954359666506454687e+03
9.011000000000000000e+03 1.000000000000000000e+00 1.439596108595530133e+01 2.879192217191055988e+03
9.012000000000000000e+03 4.669999999999999574e+01 1.135082956155141254e+01 2.270165912310279964e+03
9.013000000000000000e+03 6.807666666666666799e+01 1.902166144053141394e+01 3.804332288106271790e+03
9.014000000000000000e+03 4.038999999999999346e+01 1.801536496480305871e+01 3.603072992960621832e+03
9.015000000000000000e+03 6.733666666666665890e+01 1.058933417002359967e+01 2.117866834004724751e+03
9.016000000000000000e+03 7.100333333333333030e+01 1.998906803131103516e+01 3.997813606262207031e+03
9.017000000000000000e+03 5.957000000000000028e+01 1.538233021895090680e+01 3.076466043790175263e+03
9.018000000000000000e+03 6.222500000000000142e+01 2.001093995571136475e+01 4.002187991142272949e+03
9.019000000000000000e+03 5.032999999999999829e+01 1.146883531411488910e+01 2.293767062822975731e+03
9.020000000000000000e+03 6.801500000000000057e+01 2.322287408510844031e+01 4.644574817021683884e+03
9.021000000000000000e+03 6.878000000000000114e+01 2.359711575508117676e+01 4.719423151016235352e+03
9.022000000000000000e+03 6.483666666666665890e+01 1.820890176296234131e+01 3.641780352592468262e+03
9.023000000000000000e+03 4.967000000000000171e+01 1.197336427370707135e+01 2.394672854741415449e+03
9.024000000000000000e+03 4.676500000000000057e+01 1.266057872772216619e+01 2.532115745544433139e+03
9.025000000000000000e+03 6.903499999999999659e+01 2.583829573790232459e+01 5.167659147580468016e+03
9.026000000000000000e+03 6.777500000000000568e+01 1.650050342082977295e+01 3.300100684165954590e+03
9.027000000000000000e+03 6.619999999999998863e+01 2.346637936433156213e+01 4.693275872866315694e+03
9.028000000000000000e+03 6.613500000000000512e+01 2.186369347572326660e+01 4.372738695144653320e+03
9.029000000000000000e+03 5.771500000000000341e+01 1.366328124205271166e+01 2.732656248410539774e+03
9.030000000000000000e+03 6.118999999999999773e+01 1.740115197499592981e+01 3.480230394999195141e+03
9.031000000000000000e+03 6.521000000000000796e+01 2.062068422635396203e+01 4.124136845270803860e+03
9.032000000000000000e+03 6.668999999999999773e+01 1.344392601648966235e+01 2.688785203297930366e+03
9.033000000000000000e+03 6.568500000000000227e+01 1.408291224638621131e+01 2.816582449277238084e+03
9.034000000000000000e+03 6.842000000000000171e+01 2.163617920875549316e+01 4.327235841751098633e+03
9.035000000000000000e+03 6.680500000000000682e+01 1.988423522313435754e+01 3.976847044626883417e+03
9.036000000000000000e+03 6.537000000000000455e+01 1.903379921118418494e+01 3.806759842236825989e+03
9.037000000000000000e+03 6.732500000000000284e+01 1.488740948836008471e+01 2.977481897672012110e+03
9.038000000000000000e+03 6.848666666666666458e+01 2.105693439642588416e+01 4.211386879285166287e+03
9.039000000000000000e+03 5.704500000000000171e+01 1.514800175031026264e+01 3.029600350062058169e+03
9.040000000000000000e+03 5.805499999999999972e+01 1.005571750799814801e+01 2.011143501599635556e+03
9.041000000000000000e+03 6.727500000000000568e+01 1.520863866806030096e+01 3.041727733612060092e+03
9.042000000000000000e+03 6.530500000000000682e+01 1.889618368943532190e+01 3.779236737887075378e+03
9.043000000000000000e+03 6.845000000000000284e+01 2.343882004419962684e+01 4.687764008839922099e+03
9.044000000000000000e+03 6.723000000000000398e+01 1.401977531115213793e+01 2.803955062230424573e+03
9.045000000000000000e+03 6.853499999999999659e+01 2.558168979485829553e+01 5.116337958971656917e+03
9.046000000000000000e+03 7.051500000000000057e+01 2.334322651227315149e+01 4.668645302454633566e+03
9.047000000000000000e+03 6.521999999999999886e+01 1.500118970870971857e+01 3.000237941741943814e+03
9.048000000000000000e+03 6.984000000000000341e+01 2.068419969081878662e+01 4.136839938163757324e+03
9.049000000000000000e+03 7.007999999999999829e+01 3.174853761990864598e+01 6.349707523981716804e+03
9.050000000000000000e+03 6.555000000000001137e+01 2.208598669370015344e+01 4.417197338740037594e+03
9.051000000000000000e+03 1.000000000000000000e+00 8.576255202293395996e+00 1.715251040458679199e+03
9.052000000000000000e+03 7.020000000000000284e+01 2.496580131848653039e+01 4.993160263697305709e+03
9.053000000000000000e+03 6.740500000000000114e+01 2.061853222052256385e+01 4.123706444104501315e+03
9.054000000000000000e+03 3.144500000000000028e+01 1.083079874515533447e+01 2.166159749031066895e+03
